Order_Item_ID,Order_ID,Item_ID,Quantity,Price_Per_Item,Total_Price
8667,2899,48,3,255,765
8668,2900,49,2,272,544
8669,2900,32,1,174,174
8670,2900,43,1,166,166
8671,2901,1,1,280,280
8672,2901,47,2,283,566
8673,2902,10,1,290,290
8674,2902,21,3,178,534
8675,2902,19,3,281,843
8676,2903,43,3,166,498
8677,2904,35,1,121,121
8678,2904,5,2,164,328
8679,2904,20,2,296,592
8680,2905,21,1,178,178
8681,2905,33,3,269,807
8682,2905,49,1,272,272
8683,2906,31,3,247,741
8684,2907,15,1,175,175
8685,2907,6,2,158,316
8686,2907,1,3,280,840
8687,2907,47,1,283,283
8688,2907,4,2,196,392
8689,2908,10,2,290,580
8690,2908,16,3,105,315
8691,2908,7,1,228,228
8692,2909,27,3,258,774
8693,2909,35,2,121,242
8694,2910,19,3,281,843
8695,2910,25,3,228,684
8696,2910,24,1,245,245
8697,2910,3,3,228,684
8698,2911,26,2,74,148
8699,2911,24,2,245,490
8700,2912,15,2,175,350
8701,2913,10,1,290,290
8702,2913,48,3,255,765
8703,2913,3,2,228,456
8704,2913,28,3,236,708
8705,2913,2,2,162,324
8706,2914,7,1,228,228
8707,2914,10,2,290,580
8708,2914,38,2,128,256
8709,2914,21,2,178,356
8710,2915,35,1,121,121
8711,2915,6,2,158,316
8712,2915,5,3,164,492
8713,2915,19,2,281,562
8714,2915,1,1,280,280
8715,2916,34,1,218,218
8716,2916,41,3,78,234
8717,2916,20,3,296,888
8718,2917,28,3,236,708
8719,2917,27,2,258,516
8720,2917,5,3,164,492
8721,2917,32,1,174,174
8722,2917,26,2,74,148
8723,2918,48,3,255,765
8724,2918,26,2,74,148
8725,2918,12,2,183,366
8726,2918,36,1,203,203
8727,2918,33,1,269,269
8728,2919,10,2,290,580
8729,2919,41,1,78,78
8730,2919,12,1,183,183
8731,2919,50,3,116,348
8732,2919,25,3,228,684
8733,2920,1,3,280,840
8734,2920,47,3,283,849
8735,2920,15,3,175,525
8736,2920,5,1,164,164
8737,2921,35,3,121,363
8738,2921,36,3,203,609
8739,2921,28,3,236,708
8740,2922,33,2,269,538
8741,2922,34,2,218,436
8742,2922,21,2,178,356
8743,2923,29,1,170,170
8744,2924,34,3,218,654
8745,2924,25,1,228,228
8746,2924,12,3,183,549
8747,2924,49,3,272,816
8748,2924,16,2,105,210
8749,2925,3,3,228,684
8750,2925,15,3,175,525
8751,2925,25,2,228,456
8752,2925,28,3,236,708
8753,2926,44,1,154,154
8754,2927,40,2,275,550
8755,2927,39,1,259,259
8756,2927,35,2,121,242
8757,2927,20,2,296,592
8758,2927,13,1,112,112
8759,2928,22,2,213,426
8760,2928,19,3,281,843
8761,2929,17,1,74,74
8762,2929,9,2,71,142
8763,2929,16,2,105,210
8764,2929,35,2,121,242
8765,2930,16,1,105,105
8766,2931,38,3,128,384
8767,2931,7,2,228,456
8768,2932,35,2,121,242
8769,2933,34,2,218,436
8770,2933,1,2,280,560
8771,2934,32,2,174,348
8772,2934,21,3,178,534
8773,2935,46,1,174,174
8774,2936,23,3,266,798
8775,2936,46,3,174,522
8776,2936,15,1,175,175
8777,2936,27,3,258,774
8778,2937,42,1,284,284
8779,2937,48,2,255,510
8780,2938,26,2,74,148
8781,2938,14,2,154,308
8782,2938,19,1,281,281
8783,2938,39,3,259,777
8784,2939,3,1,228,228
8785,2939,45,1,66,66
8786,2939,46,2,174,348
8787,2939,21,1,178,178
8788,2940,18,3,294,882
8789,2940,38,1,128,128
8790,2940,27,1,258,258
8791,2940,1,1,280,280
8792,2941,31,3,247,741
8793,2941,1,3,280,840
8794,2941,12,3,183,549
8795,2941,3,3,228,684
8796,2942,15,2,175,350
8797,2942,31,2,247,494
8798,2942,6,3,158,474
8799,2942,42,3,284,852
8800,2942,49,3,272,816
8801,2943,50,3,116,348
8802,2943,43,3,166,498
8803,2943,46,1,174,174
8804,2944,26,2,74,148
8805,2944,40,2,275,550
8806,2944,6,2,158,316
8807,2944,21,2,178,356
8808,2945,48,3,255,765
8809,2945,9,3,71,213
8810,2945,29,2,170,340
8811,2945,6,2,158,316
8812,2945,27,2,258,516
8813,2946,7,2,228,456
8814,2946,26,1,74,74
8815,2947,10,3,290,870
8816,2947,24,1,245,245
8817,2947,19,2,281,562
8818,2948,7,1,228,228
8819,2948,5,2,164,328
8820,2949,4,3,196,588
8821,2949,28,3,236,708
8822,2949,9,2,71,142
8823,2949,50,1,116,116
8824,2949,14,3,154,462
8825,2950,2,1,162,162
8826,2950,32,1,174,174
8827,2950,46,3,174,522
8828,2950,30,1,62,62
8829,2951,3,1,228,228
8830,2951,17,1,74,74
8831,2952,31,1,247,247
8832,2952,21,3,178,534
8833,2952,16,1,105,105
8834,2953,20,3,296,888
8835,2954,40,3,275,825
8836,2954,46,3,174,522
8837,2954,29,3,170,510
8838,2954,27,2,258,516
8839,2954,30,3,62,186
8840,2955,46,2,174,348
8841,2955,17,1,74,74
8842,2955,35,2,121,242
8843,2955,38,3,128,384
8844,2955,50,3,116,348
8845,2956,34,3,218,654
8846,2957,47,3,283,849
8847,2957,7,2,228,456
8848,2957,15,3,175,525
8849,2957,22,2,213,426
8850,2958,42,3,284,852
8851,2958,32,3,174,522
8852,2959,1,2,280,560
8853,2960,6,2,158,316
8854,2961,42,3,284,852
8855,2961,30,1,62,62
8856,2961,2,1,162,162
8857,2961,24,2,245,490
8858,2962,41,1,78,78
8859,2962,42,1,284,284
8860,2962,13,2,112,224
8861,2963,14,1,154,154
8862,2963,7,2,228,456
8863,2963,38,3,128,384
8864,2963,9,2,71,142
8865,2963,6,3,158,474
8866,2964,4,2,196,392
8867,2964,15,3,175,525
8868,2965,23,3,266,798
8869,2965,46,3,174,522
8870,2965,47,2,283,566
8871,2966,21,2,178,356
8872,2967,14,1,154,154
8873,2968,42,1,284,284
8874,2968,34,2,218,436
8875,2968,19,2,281,562
8876,2968,43,3,166,498
8877,2968,11,3,245,735
8878,2969,23,1,266,266
8879,2969,40,3,275,825
8880,2969,30,3,62,186
8881,2969,32,3,174,522
8882,2970,43,2,166,332
8883,2970,28,3,236,708
8884,2970,47,2,283,566
8885,2970,14,3,154,462
8886,2970,3,2,228,456
8887,2971,33,2,269,538
8888,2972,25,3,228,684
8889,2972,22,1,213,213
8890,2973,29,2,170,340
8891,2973,49,1,272,272
8892,2973,24,2,245,490
8893,2973,39,2,259,518
8894,2973,25,2,228,456
8895,2974,8,3,92,276
8896,2974,32,1,174,174
8897,2974,1,1,280,280
8898,2974,10,3,290,870
8899,2975,32,1,174,174
8900,2975,10,1,290,290
8901,2975,13,1,112,112
8902,2976,20,3,296,888
8903,2976,5,3,164,492
8904,2976,41,1,78,78
8905,2977,41,3,78,234
8906,2977,46,2,174,348
8907,2977,17,1,74,74
8908,2977,32,1,174,174
8909,2977,15,2,175,350
8910,2978,43,2,166,332
8911,2978,20,1,296,296
8912,2978,14,3,154,462
8913,2978,32,1,174,174
8914,2978,40,3,275,825
8915,2979,31,1,247,247
8916,2979,9,1,71,71
8917,2980,48,1,255,255
8918,2980,31,3,247,741
8919,2980,5,3,164,492
8920,2980,39,2,259,518
8921,2980,47,3,283,849
8922,2981,6,2,158,316
8923,2981,29,3,170,510
8924,2981,40,1,275,275
8925,2981,24,3,245,735
8926,2981,30,3,62,186
8927,2982,48,2,255,510
8928,2983,12,2,183,366
8929,2983,1,2,280,560
8930,2984,44,1,154,154
8931,2985,2,1,162,162
8932,2986,48,3,255,765
8933,2986,25,2,228,456
8934,2986,49,2,272,544
8935,2986,34,1,218,218
8936,2987,48,2,255,510
8937,2988,49,2,272,544
8938,2988,20,2,296,592
8939,2989,49,3,272,816
8940,2990,19,3,281,843
8941,2990,48,3,255,765
8942,2990,29,2,170,340
8943,2990,38,2,128,256
8944,2991,41,2,78,156
8945,2992,41,1,78,78
8946,2992,9,3,71,213
8947,2993,48,2,255,510
8948,2993,17,3,74,222
8949,2994,47,3,283,849
8950,2994,20,1,296,296
8951,2995,46,2,174,348
8952,2996,35,3,121,363
8953,2996,3,3,228,684
8954,2996,9,3,71,213
8955,2996,12,3,183,549
8956,2996,44,3,154,462
8957,2997,22,3,213,639
8958,2997,48,3,255,765
8959,2997,32,1,174,174
8960,2997,42,3,284,852
8961,2998,20,1,296,296
8962,2999,38,1,128,128
8963,3000,7,3,228,684
8964,3000,6,2,158,316
8965,3000,31,1,247,247
8966,3001,2,1,162,162
8967,3001,48,2,255,510
8968,3001,21,3,178,534
8969,3001,33,2,269,538
8970,3002,46,1,174,174
8971,3002,43,2,166,332
8972,3002,16,3,105,315
8973,3002,31,3,247,741
8974,3003,2,3,162,486
8975,3004,27,1,258,258
8976,3004,35,2,121,242
8977,3004,30,2,62,124
8978,3005,46,3,174,522
8979,3005,50,2,116,232
8980,3005,3,3,228,684
8981,3006,38,1,128,128
8982,3007,42,3,284,852
8983,3007,35,2,121,242
8984,3007,6,2,158,316
8985,3007,31,1,247,247
8986,3007,39,1,259,259
8987,3008,14,2,154,308
8988,3008,24,2,245,490
8989,3008,33,3,269,807
8990,3008,50,1,116,116
8991,3009,21,2,178,356
8992,3009,34,1,218,218
8993,3009,2,2,162,324
8994,3010,30,2,62,124
8995,3010,12,2,183,366
8996,3011,19,1,281,281
8997,3011,4,2,196,392
8998,3011,42,3,284,852
8999,3011,29,3,170,510
9000,3012,44,2,154,308
9001,3012,45,3,66,198
9002,3012,18,3,294,882
9003,3013,24,2,245,490
9004,3014,17,3,74,222
9005,3014,8,1,92,92
9006,3015,38,2,128,256
9007,3015,45,2,66,132
9008,3015,48,1,255,255
9009,3015,24,2,245,490
9010,3015,8,1,92,92
9011,3016,24,1,245,245
9012,3016,48,1,255,255
9013,3017,47,2,283,566
9014,3017,29,2,170,340
9015,3018,40,1,275,275
9016,3018,43,1,166,166
9017,3019,23,2,266,532
9018,3019,37,3,97,291
9019,3019,34,2,218,436
9020,3019,50,2,116,232
9021,3020,8,1,92,92
9022,3020,25,3,228,684
9023,3020,42,2,284,568
9024,3020,47,3,283,849
9025,3020,48,3,255,765
9026,3021,20,2,296,592
9027,3021,12,1,183,183
9028,3021,16,3,105,315
9029,3021,6,1,158,158
9030,3021,22,3,213,639
9031,3022,45,2,66,132
9032,3022,19,3,281,843
9033,3022,43,1,166,166
9034,3023,37,3,97,291
9035,3023,26,3,74,222
9036,3023,44,1,154,154
9037,3023,41,3,78,234
9038,3023,32,2,174,348
9039,3024,34,3,218,654
9040,3025,40,3,275,825
9041,3026,1,2,280,560
9042,3026,22,2,213,426
9043,3026,26,3,74,222
9044,3027,22,2,213,426
9045,3027,28,3,236,708
9046,3028,3,1,228,228
9047,3028,2,1,162,162
9048,3029,42,3,284,852
9049,3029,48,2,255,510
9050,3029,12,1,183,183
9051,3029,8,3,92,276
9052,3030,25,1,228,228
9053,3031,8,1,92,92
9054,3031,42,3,284,852
9055,3031,49,2,272,544
9056,3032,41,2,78,156
9057,3032,26,3,74,222
9058,3032,7,2,228,456
9059,3033,43,3,166,498
9060,3033,34,2,218,436
9061,3033,16,2,105,210
9062,3033,49,3,272,816
9063,3033,27,3,258,774
9064,3034,15,1,175,175
9065,3034,19,3,281,843
9066,3034,10,1,290,290
9067,3034,38,1,128,128
9068,3035,17,2,74,148
9069,3035,37,3,97,291
9070,3036,4,3,196,588
9071,3037,16,3,105,315
9072,3037,42,2,284,568
9073,3037,3,3,228,684
9074,3037,33,3,269,807
9075,3037,39,1,259,259
9076,3038,21,2,178,356
9077,3039,20,1,296,296
9078,3039,24,3,245,735
9079,3039,17,2,74,148
9080,3040,45,1,66,66
9081,3040,19,1,281,281
9082,3040,22,3,213,639
9083,3040,31,1,247,247
9084,3040,12,2,183,366
9085,3041,46,2,174,348
9086,3041,31,2,247,494
9087,3042,43,2,166,332
9088,3042,33,3,269,807
9089,3042,45,2,66,132
9090,3043,17,1,74,74
9091,3043,26,3,74,222
9092,3043,4,1,196,196
9093,3043,33,1,269,269
9094,3043,49,1,272,272
9095,3044,27,2,258,516
9096,3045,39,3,259,777
9097,3046,41,3,78,234
9098,3046,13,2,112,224
9099,3046,33,2,269,538
9100,3047,27,2,258,516
9101,3047,47,2,283,566
9102,3047,40,1,275,275
9103,3048,39,1,259,259
9104,3048,48,3,255,765
9105,3048,42,2,284,568
9106,3048,49,1,272,272
9107,3049,35,2,121,242
9108,3049,49,1,272,272
9109,3050,30,2,62,124
9110,3050,40,1,275,275
9111,3050,23,2,266,532
9112,3050,18,2,294,588
9113,3050,8,3,92,276
9114,3051,47,2,283,566
9115,3051,23,3,266,798
9116,3051,2,2,162,324
9117,3051,19,1,281,281
9118,3051,14,3,154,462
9119,3052,13,2,112,224
9120,3053,42,2,284,568
9121,3053,16,3,105,315
9122,3053,34,3,218,654
9123,3054,37,2,97,194
9124,3054,46,3,174,522
9125,3055,19,2,281,562
9126,3056,40,2,275,550
9127,3057,24,2,245,490
9128,3057,47,3,283,849
9129,3057,38,3,128,384
9130,3057,26,2,74,148
9131,3057,7,2,228,456
9132,3058,49,2,272,544
9133,3058,31,2,247,494
9134,3058,1,1,280,280
9135,3058,16,2,105,210
9136,3058,3,3,228,684
9137,3059,5,3,164,492
9138,3059,14,2,154,308
9139,3059,25,2,228,456
9140,3059,39,3,259,777
9141,3060,30,3,62,186
9142,3061,46,1,174,174
9143,3062,43,1,166,166
9144,3062,22,3,213,639
9145,3062,41,3,78,234
9146,3063,33,2,269,538
9147,3063,18,3,294,882
9148,3063,41,1,78,78
9149,3063,8,1,92,92
9150,3063,44,2,154,308
9151,3064,8,3,92,276
9152,3064,6,3,158,474
9153,3064,37,1,97,97
9154,3064,50,1,116,116
9155,3064,5,2,164,328
9156,3065,9,1,71,71
9157,3065,11,1,245,245
9158,3065,36,2,203,406
9159,3066,43,2,166,332
9160,3066,21,3,178,534
9161,3066,7,1,228,228
9162,3067,41,1,78,78
9163,3067,26,1,74,74
9164,3068,9,1,71,71
9165,3068,44,2,154,308
9166,3068,35,2,121,242
9167,3068,14,2,154,308
9168,3068,21,1,178,178
9169,3069,43,2,166,332
9170,3069,29,2,170,340
9171,3069,33,1,269,269
9172,3069,40,1,275,275
9173,3070,37,1,97,97
9174,3071,25,1,228,228
9175,3071,35,1,121,121
9176,3071,10,2,290,580
9177,3071,41,3,78,234
9178,3072,28,3,236,708
9179,3073,43,3,166,498
9180,3074,10,1,290,290
9181,3074,24,1,245,245
9182,3074,27,1,258,258
9183,3074,1,3,280,840
9184,3075,46,1,174,174
9185,3075,23,3,266,798
9186,3076,30,1,62,62
9187,3077,44,1,154,154
9188,3077,46,2,174,348
9189,3077,9,1,71,71
9190,3077,29,1,170,170
9191,3078,30,3,62,186
9192,3078,7,1,228,228
9193,3078,24,1,245,245
9194,3078,11,2,245,490
9195,3079,48,2,255,510
9196,3080,2,1,162,162
9197,3080,34,1,218,218
9198,3080,6,2,158,316
9199,3080,47,2,283,566
9200,3080,27,3,258,774
9201,3081,35,1,121,121
9202,3081,41,1,78,78
9203,3082,28,3,236,708
9204,3082,20,2,296,592
9205,3082,29,1,170,170
9206,3083,11,3,245,735
9207,3083,18,1,294,294
9208,3083,34,2,218,436
9209,3084,40,1,275,275
9210,3084,26,2,74,148
9211,3084,20,1,296,296
9212,3084,11,2,245,490
9213,3084,30,2,62,124
9214,3085,48,1,255,255
9215,3085,13,2,112,224
9216,3085,7,3,228,684
9217,3085,37,2,97,194
9218,3086,5,1,164,164
9219,3086,15,1,175,175
9220,3086,31,3,247,741
9221,3086,32,3,174,522
9222,3086,2,1,162,162
9223,3087,16,2,105,210
9224,3087,19,3,281,843
9225,3087,24,2,245,490
9226,3088,27,1,258,258
9227,3088,14,2,154,308
9228,3088,18,2,294,588
9229,3088,40,2,275,550
9230,3089,24,2,245,490
9231,3089,18,3,294,882
9232,3089,42,2,284,568
9233,3089,19,1,281,281
9234,3090,12,3,183,549
9235,3090,14,3,154,462
9236,3090,16,2,105,210
9237,3090,45,1,66,66
9238,3090,25,3,228,684
9239,3091,2,3,162,486
9240,3091,6,2,158,316
9241,3091,36,3,203,609
9242,3091,10,3,290,870
9243,3092,12,2,183,366
9244,3092,11,3,245,735
9245,3093,30,2,62,124
9246,3093,1,1,280,280
9247,3093,32,3,174,522
9248,3093,12,1,183,183
9249,3094,27,2,258,516
9250,3094,21,3,178,534
9251,3094,16,2,105,210
9252,3095,34,1,218,218
9253,3095,44,3,154,462
9254,3095,14,3,154,462
9255,3096,2,1,162,162
9256,3096,46,3,174,522
9257,3096,49,1,272,272
9258,3096,17,2,74,148
9259,3097,29,2,170,340
9260,3097,32,2,174,348
9261,3098,7,2,228,456
9262,3098,32,3,174,522
9263,3098,12,2,183,366
9264,3098,42,3,284,852
9265,3099,8,1,92,92
9266,3100,49,3,272,816
9267,3100,33,2,269,538
9268,3101,36,2,203,406
9269,3101,26,3,74,222
9270,3101,33,1,269,269
9271,3101,31,1,247,247
9272,3101,39,2,259,518
9273,3102,13,2,112,224
9274,3102,26,2,74,148
9275,3102,24,3,245,735
9276,3102,40,1,275,275
9277,3103,11,3,245,735
9278,3103,33,1,269,269
9279,3103,26,3,74,222
9280,3104,2,1,162,162
9281,3105,22,1,213,213
9282,3105,42,1,284,284
9283,3105,49,2,272,544
9284,3105,17,1,74,74
9285,3106,16,2,105,210
9286,3107,21,3,178,534
9287,3107,40,3,275,825
9288,3107,41,1,78,78
9289,3107,48,2,255,510
9290,3108,17,2,74,148
9291,3108,7,1,228,228
9292,3108,38,1,128,128
9293,3108,12,2,183,366
9294,3108,35,2,121,242
9295,3109,48,1,255,255
9296,3109,43,3,166,498
9297,3110,6,2,158,316
9298,3110,38,1,128,128
9299,3111,33,1,269,269
9300,3111,36,3,203,609
9301,3111,35,1,121,121
9302,3111,5,1,164,164
9303,3112,18,1,294,294
9304,3112,33,1,269,269
9305,3113,16,2,105,210
9306,3113,27,2,258,516
9307,3114,11,1,245,245
9308,3114,43,3,166,498
9309,3114,3,3,228,684
9310,3114,2,1,162,162
9311,3114,7,3,228,684
9312,3115,6,3,158,474
9313,3115,33,2,269,538
9314,3115,50,1,116,116
9315,3116,15,3,175,525
9316,3116,34,2,218,436
9317,3117,35,3,121,363
9318,3118,29,3,170,510
9319,3119,38,2,128,256
9320,3119,19,3,281,843
9321,3120,43,2,166,332
9322,3120,41,3,78,234
9323,3120,35,3,121,363
9324,3121,46,2,174,348
9325,3121,30,1,62,62
9326,3122,24,1,245,245
9327,3123,22,1,213,213
9328,3124,27,3,258,774
9329,3124,31,3,247,741
9330,3125,10,1,290,290
9331,3125,45,3,66,198
9332,3125,8,3,92,276
9333,3125,4,1,196,196
9334,3125,42,1,284,284
9335,3126,33,3,269,807
9336,3127,17,3,74,222
9337,3128,41,2,78,156
9338,3128,32,2,174,348
9339,3128,13,1,112,112
9340,3129,8,3,92,276
9341,3129,27,1,258,258
9342,3129,34,1,218,218
9343,3129,37,1,97,97
9344,3129,1,2,280,560
9345,3130,39,3,259,777
9346,3130,21,2,178,356
9347,3130,13,1,112,112
9348,3131,21,3,178,534
9349,3132,50,2,116,232
9350,3132,33,2,269,538
9351,3132,30,3,62,186
9352,3132,11,2,245,490
9353,3132,35,1,121,121
9354,3133,16,2,105,210
9355,3133,10,3,290,870
9356,3133,33,2,269,538
9357,3133,42,2,284,568
9358,3134,34,1,218,218
9359,3134,47,3,283,849
9360,3134,50,1,116,116
9361,3134,48,3,255,765
9362,3134,20,2,296,592
9363,3135,38,3,128,384
9364,3135,44,3,154,462
9365,3135,36,3,203,609
9366,3135,45,3,66,198
9367,3135,48,3,255,765
9368,3136,48,1,255,255
9369,3136,24,3,245,735
9370,3136,37,1,97,97
9371,3137,2,3,162,486
9372,3137,32,2,174,348
9373,3137,27,2,258,516
9374,3138,23,2,266,532
9375,3138,7,3,228,684
9376,3138,47,1,283,283
9377,3139,17,1,74,74
9378,3139,44,2,154,308
9379,3140,49,1,272,272
9380,3141,44,2,154,308
9381,3141,19,3,281,843
9382,3142,12,2,183,366
9383,3142,25,1,228,228
9384,3142,32,1,174,174
9385,3142,45,2,66,132
9386,3143,23,2,266,532
9387,3143,15,3,175,525
9388,3144,19,1,281,281
9389,3144,40,2,275,550
9390,3144,4,2,196,392
9391,3144,14,1,154,154
9392,3145,48,1,255,255
9393,3145,45,3,66,198
9394,3145,2,1,162,162
9395,3145,46,1,174,174
9396,3145,32,1,174,174
9397,3146,30,2,62,124
9398,3146,47,3,283,849
9399,3147,37,1,97,97
9400,3148,2,3,162,486
9401,3148,9,1,71,71
9402,3148,14,2,154,308
9403,3148,40,2,275,550
9404,3149,45,3,66,198
9405,3149,10,3,290,870
9406,3149,30,2,62,124
9407,3150,33,1,269,269
9408,3150,50,2,116,232
9409,3150,14,3,154,462
9410,3150,39,3,259,777
9411,3151,46,2,174,348
9412,3151,17,3,74,222
9413,3151,43,2,166,332
9414,3152,27,3,258,774
9415,3152,37,3,97,291
9416,3152,23,2,266,532
9417,3152,17,2,74,148
9418,3153,49,1,272,272
9419,3154,26,3,74,222
9420,3154,36,3,203,609
9421,3154,22,2,213,426
9422,3154,24,3,245,735
9423,3155,2,3,162,486
9424,3155,18,3,294,882
9425,3155,42,3,284,852
9426,3155,8,1,92,92
9427,3155,24,3,245,735
9428,3156,29,2,170,340
9429,3156,2,3,162,486
9430,3157,4,1,196,196
9431,3157,47,1,283,283
9432,3157,13,3,112,336
9433,3157,11,1,245,245
9434,3158,26,2,74,148
9435,3158,46,2,174,348
9436,3158,44,3,154,462
9437,3159,49,3,272,816
9438,3159,11,2,245,490
9439,3159,6,3,158,474
9440,3159,34,2,218,436
9441,3159,19,3,281,843
9442,3160,22,2,213,426
9443,3160,13,3,112,336
9444,3160,20,3,296,888
9445,3161,32,2,174,348
9446,3162,24,3,245,735
9447,3162,37,1,97,97
9448,3163,4,3,196,588
9449,3164,39,1,259,259
9450,3165,17,2,74,148
9451,3165,29,3,170,510
9452,3165,14,3,154,462
9453,3165,38,3,128,384
9454,3165,9,2,71,142
9455,3166,17,1,74,74
9456,3167,47,3,283,849
9457,3167,6,3,158,474
9458,3167,1,2,280,560
9459,3167,31,2,247,494
9460,3167,28,3,236,708
9461,3168,28,3,236,708
9462,3168,36,2,203,406
9463,3168,45,2,66,132
9464,3168,14,3,154,462
9465,3169,24,1,245,245
9466,3169,47,2,283,566
9467,3169,12,3,183,549
9468,3170,36,3,203,609
9469,3170,27,3,258,774
9470,3170,44,2,154,308
9471,3171,24,3,245,735
9472,3171,26,3,74,222
9473,3172,8,3,92,276
9474,3172,9,3,71,213
9475,3172,43,1,166,166
9476,3173,48,3,255,765
9477,3173,7,3,228,684
9478,3173,26,1,74,74
9479,3173,23,1,266,266
9480,3174,13,2,112,224
9481,3174,49,3,272,816
9482,3174,8,1,92,92
9483,3175,14,3,154,462
9484,3176,42,3,284,852
9485,3176,34,1,218,218
9486,3177,46,1,174,174
9487,3177,18,3,294,882
9488,3177,45,1,66,66
9489,3177,38,3,128,384
9490,3177,10,3,290,870
9491,3178,33,1,269,269
9492,3178,20,3,296,888
9493,3178,40,2,275,550
9494,3179,28,1,236,236
9495,3179,3,1,228,228
9496,3179,12,3,183,549
9497,3180,15,1,175,175
9498,3180,22,3,213,639
9499,3181,18,3,294,882
9500,3182,13,3,112,336
9501,3183,3,3,228,684
9502,3184,32,3,174,522
9503,3185,33,3,269,807
9504,3185,43,1,166,166
9505,3186,7,2,228,456
9506,3186,44,1,154,154
9507,3186,32,1,174,174
9508,3187,33,2,269,538
9509,3187,16,3,105,315
9510,3187,36,3,203,609
9511,3187,40,3,275,825
9512,3188,17,3,74,222
9513,3189,13,3,112,336
9514,3190,18,1,294,294
9515,3190,11,1,245,245
9516,3190,42,2,284,568
9517,3190,13,2,112,224
9518,3190,7,1,228,228
9519,3191,38,3,128,384
9520,3191,14,3,154,462
9521,3192,35,1,121,121
9522,3192,29,3,170,510
9523,3192,43,1,166,166
9524,3192,26,1,74,74
9525,3192,47,2,283,566
9526,3193,12,2,183,366
9527,3193,1,2,280,560
9528,3193,38,3,128,384
9529,3194,29,2,170,340
9530,3194,6,1,158,158
9531,3194,45,3,66,198
9532,3194,31,1,247,247
9533,3195,21,1,178,178
9534,3195,32,1,174,174
9535,3196,27,1,258,258
9536,3196,26,1,74,74
9537,3197,19,1,281,281
9538,3198,39,1,259,259
9539,3199,2,3,162,486
9540,3199,47,2,283,566
9541,3199,26,3,74,222
9542,3199,49,3,272,816
9543,3200,9,1,71,71
9544,3200,37,2,97,194
9545,3200,22,2,213,426
9546,3200,45,3,66,198
9547,3200,5,3,164,492
9548,3201,36,3,203,609
9549,3202,1,2,280,560
9550,3202,10,1,290,290
9551,3202,39,2,259,518
9552,3202,50,3,116,348
9553,3203,23,2,266,532
9554,3204,28,2,236,472
9555,3204,27,3,258,774
9556,3204,6,1,158,158
9557,3204,21,3,178,534
9558,3205,48,3,255,765
9559,3205,13,3,112,336
9560,3206,11,3,245,735
9561,3206,14,2,154,308
9562,3206,28,1,236,236
9563,3206,40,2,275,550
9564,3206,27,1,258,258
9565,3207,8,2,92,184
9566,3207,42,3,284,852
9567,3207,11,2,245,490
9568,3207,12,2,183,366
9569,3207,37,2,97,194
9570,3208,29,2,170,340
9571,3208,31,3,247,741
9572,3208,21,3,178,534
9573,3209,43,2,166,332
9574,3210,19,2,281,562
9575,3210,44,2,154,308
9576,3210,33,3,269,807
9577,3210,40,2,275,550
9578,3211,3,1,228,228
9579,3211,31,1,247,247
9580,3211,11,1,245,245
9581,3212,28,2,236,472
9582,3212,14,2,154,308
9583,3212,27,1,258,258
9584,3212,50,2,116,232
9585,3212,46,2,174,348
9586,3213,49,1,272,272
9587,3213,36,1,203,203
9588,3213,15,1,175,175
9589,3213,8,1,92,92
9590,3214,38,3,128,384
9591,3215,18,1,294,294
9592,3215,30,3,62,186
9593,3215,7,3,228,684
9594,3216,40,3,275,825
9595,3216,14,1,154,154
9596,3217,49,2,272,544
9597,3217,38,2,128,256
9598,3218,5,2,164,328
9599,3218,50,3,116,348
9600,3218,30,2,62,124
9601,3218,10,2,290,580
9602,3219,33,1,269,269
9603,3219,47,3,283,849
9604,3220,48,1,255,255
9605,3220,27,3,258,774
9606,3220,3,1,228,228
9607,3221,24,2,245,490
9608,3221,6,3,158,474
9609,3221,19,3,281,843
9610,3222,9,3,71,213
9611,3222,38,3,128,384
9612,3222,22,2,213,426
9613,3222,50,3,116,348
9614,3222,6,1,158,158
9615,3223,33,1,269,269
9616,3223,50,2,116,232
9617,3223,17,3,74,222
9618,3223,18,3,294,882
9619,3224,44,2,154,308
9620,3224,6,1,158,158
9621,3224,37,2,97,194
9622,3224,9,3,71,213
9623,3225,25,3,228,684
9624,3225,14,2,154,308
9625,3226,28,2,236,472
9626,3226,48,1,255,255
9627,3226,8,2,92,184
9628,3227,40,1,275,275
9629,3227,17,3,74,222
9630,3227,6,1,158,158
9631,3227,44,2,154,308
9632,3228,49,1,272,272
9633,3228,11,1,245,245
9634,3228,30,3,62,186
9635,3228,48,3,255,765
9636,3229,30,3,62,186
9637,3229,37,1,97,97
9638,3229,25,1,228,228
9639,3229,23,3,266,798
9640,3230,7,2,228,456
9641,3230,32,3,174,522
9642,3231,30,2,62,124
9643,3231,46,2,174,348
9644,3231,12,2,183,366
9645,3231,35,1,121,121
9646,3232,11,3,245,735
9647,3232,7,3,228,684
9648,3233,10,3,290,870
9649,3233,25,1,228,228
9650,3233,14,1,154,154
9651,3233,28,1,236,236
9652,3233,36,3,203,609
9653,3234,39,1,259,259
9654,3234,45,2,66,132
9655,3234,21,3,178,534
9656,3234,16,1,105,105
9657,3234,50,2,116,232
9658,3235,17,1,74,74
9659,3236,30,3,62,186
9660,3236,33,2,269,538
9661,3236,40,2,275,550
9662,3237,18,1,294,294
9663,3237,7,1,228,228
