order_item_id,order_id,product_id,quantity,selling_price,total_price
ITEM025186,ORD10105,PROD04637,3,714,2142
ITEM025187,ORD10106,PROD01890,1,1610,1610
ITEM025188,ORD10106,PROD02857,1,2351,2351
ITEM025189,ORD10106,PROD00856,3,1187,3561
ITEM025190,ORD10107,PROD03100,1,2070,2070
ITEM025191,ORD10107,PROD00254,1,2528,2528
ITEM025192,ORD10107,PROD01566,3,1721,5163
ITEM025193,ORD10108,PROD04824,3,1332,3996
ITEM025194,ORD10108,PROD01377,2,497,994
ITEM025195,ORD10108,PROD01409,1,1010,1010
ITEM025196,ORD10108,PROD04454,2,801,1602
ITEM025197,ORD10109,PROD02161,3,1127,3381
ITEM025198,ORD10109,PROD04469,3,1798,5394
ITEM025199,ORD10109,PROD04403,1,2934,2934
ITEM025200,ORD10109,PROD04141,1,1618,1618
ITEM025201,ORD10110,PROD02501,3,1943,5829
ITEM025202,ORD10110,PROD03369,3,1877,5631
ITEM025203,ORD10110,PROD03125,1,1695,1695
ITEM025204,ORD10111,PROD04182,1,1531,1531
ITEM025205,ORD10111,PROD00678,2,745,1490
ITEM025206,ORD10111,PROD04916,3,1663,4989
ITEM025207,ORD10111,PROD04238,1,1835,1835
ITEM025208,ORD10112,PROD04192,3,2948,8844
ITEM025209,ORD10113,PROD04321,3,2821,8463
ITEM025210,ORD10113,PROD00693,1,643,643
ITEM025211,ORD10113,PROD04228,1,1905,1905
ITEM025212,ORD10113,PROD03311,3,1070,3210
ITEM025213,ORD10114,PROD02300,3,2885,8655
ITEM025214,ORD10114,PROD02991,2,2639,5278
ITEM025215,ORD10114,PROD00359,2,637,1274
ITEM025216,ORD10115,PROD03229,1,2458,2458
ITEM025217,ORD10115,PROD04569,2,2266,4532
ITEM025218,ORD10115,PROD00669,1,2496,2496
ITEM025219,ORD10115,PROD01469,2,673,1346
ITEM025220,ORD10116,PROD02994,3,1361,4083
ITEM025221,ORD10117,PROD00075,3,2174,6522
ITEM025222,ORD10117,PROD01276,1,1080,1080
ITEM025223,ORD10117,PROD00741,1,2610,2610
ITEM025224,ORD10118,PROD02071,2,2074,4148
ITEM025225,ORD10118,PROD00686,1,1784,1784
ITEM025226,ORD10118,PROD04320,1,439,439
ITEM025227,ORD10119,PROD03361,1,2561,2561
ITEM025228,ORD10120,PROD04800,1,2864,2864
ITEM025229,ORD10121,PROD03327,2,666,1332
ITEM025230,ORD10122,PROD01306,2,1541,3082
ITEM025231,ORD10122,PROD03034,1,530,530
ITEM025232,ORD10122,PROD01740,1,1002,1002
ITEM025233,ORD10123,PROD03520,2,1195,2390
ITEM025234,ORD10124,PROD02289,3,1531,4593
ITEM025235,ORD10124,PROD00182,1,2803,2803
ITEM025236,ORD10125,PROD04592,3,1811,5433
ITEM025237,ORD10126,PROD03690,3,1240,3720
ITEM025238,ORD10126,PROD03096,3,2475,7425
ITEM025239,ORD10126,PROD02501,2,1943,3886
ITEM025240,ORD10126,PROD00996,1,862,862
ITEM025241,ORD10127,PROD03917,2,802,1604
ITEM025242,ORD10127,PROD02307,2,2021,4042
ITEM025243,ORD10128,PROD03638,3,1664,4992
ITEM025244,ORD10128,PROD04131,2,2677,5354
ITEM025245,ORD10128,PROD01868,3,1239,3717
ITEM025246,ORD10129,PROD01910,1,640,640
ITEM025247,ORD10129,PROD00389,2,2284,4568
ITEM025248,ORD10129,PROD02837,3,1712,5136
ITEM025249,ORD10129,PROD01391,2,1887,3774
ITEM025250,ORD10130,PROD01392,3,2155,6465
ITEM025251,ORD10131,PROD01136,3,1901,5703
ITEM025252,ORD10131,PROD01661,2,1117,2234
ITEM025253,ORD10131,PROD01468,1,1892,1892
ITEM025254,ORD10132,PROD01204,3,2049,6147
ITEM025255,ORD10133,PROD01752,2,1759,3518
ITEM025256,ORD10133,PROD03762,2,602,1204
ITEM025257,ORD10134,PROD04169,2,2484,4968
ITEM025258,ORD10134,PROD02436,3,2510,7530
ITEM025259,ORD10135,PROD02373,2,1363,2726
ITEM025260,ORD10135,PROD01168,3,1959,5877
ITEM025261,ORD10135,PROD02251,1,2243,2243
ITEM025262,ORD10135,PROD00154,2,1727,3454
ITEM025263,ORD10136,PROD01714,2,2689,5378
ITEM025264,ORD10137,PROD01247,2,2428,4856
ITEM025265,ORD10137,PROD01779,1,2126,2126
ITEM025266,ORD10138,PROD04309,1,1907,1907
ITEM025267,ORD10138,PROD02888,1,972,972
ITEM025268,ORD10138,PROD00585,1,2008,2008
ITEM025269,ORD10138,PROD01788,1,1284,1284
ITEM025270,ORD10139,PROD01340,2,1396,2792
ITEM025271,ORD10139,PROD04182,1,1531,1531
ITEM025272,ORD10139,PROD00989,1,563,563
ITEM025273,ORD10139,PROD01766,2,2376,4752
ITEM025274,ORD10140,PROD04127,1,1004,1004
ITEM025275,ORD10140,PROD01197,2,2361,4722
ITEM025276,ORD10141,PROD00818,1,629,629
ITEM025277,ORD10141,PROD04466,3,842,2526
ITEM025278,ORD10141,PROD00925,1,991,991
ITEM025279,ORD10142,PROD01970,3,2523,7569
ITEM025280,ORD10142,PROD01437,1,2195,2195
ITEM025281,ORD10142,PROD02044,2,2427,4854
ITEM025282,ORD10142,PROD00074,3,2698,8094
ITEM025283,ORD10143,PROD04223,3,2547,7641
ITEM025284,ORD10143,PROD04156,3,1049,3147
ITEM025285,ORD10143,PROD04019,2,878,1756
ITEM025286,ORD10144,PROD00294,2,753,1506
ITEM025287,ORD10144,PROD00464,1,2030,2030
ITEM025288,ORD10144,PROD02352,1,2289,2289
ITEM025289,ORD10145,PROD01602,2,2096,4192
ITEM025290,ORD10146,PROD00629,2,2820,5640
ITEM025291,ORD10147,PROD04144,3,533,1599
ITEM025292,ORD10147,PROD03601,1,438,438
ITEM025293,ORD10147,PROD00252,2,2571,5142
ITEM025294,ORD10148,PROD04873,3,2688,8064
ITEM025295,ORD10148,PROD03908,2,2430,4860
ITEM025296,ORD10148,PROD01733,1,1546,1546
ITEM025297,ORD10148,PROD02805,1,1137,1137
ITEM025298,ORD10149,PROD03070,2,1402,2804
ITEM025299,ORD10149,PROD04997,1,1128,1128
ITEM025300,ORD10149,PROD04826,1,647,647
ITEM025301,ORD10150,PROD03949,3,1961,5883
ITEM025302,ORD10150,PROD04031,1,1480,1480
ITEM025303,ORD10150,PROD03392,3,910,2730
ITEM025304,ORD10150,PROD03719,2,2193,4386
ITEM025305,ORD10151,PROD03452,2,2439,4878
ITEM025306,ORD10152,PROD03694,2,2080,4160
ITEM025307,ORD10153,PROD02649,3,2588,7764
ITEM025308,ORD10153,PROD01205,1,2326,2326
ITEM025309,ORD10153,PROD01871,3,1568,4704
ITEM025310,ORD10154,PROD03615,3,1759,5277
ITEM025311,ORD10154,PROD04762,3,1357,4071
ITEM025312,ORD10155,PROD04087,3,2816,8448
ITEM025313,ORD10155,PROD04126,2,1296,2592
ITEM025314,ORD10155,PROD03484,1,2358,2358
ITEM025315,ORD10156,PROD03076,2,2271,4542
ITEM025316,ORD10156,PROD03707,3,2327,6981
ITEM025317,ORD10157,PROD01528,1,1680,1680
ITEM025318,ORD10157,PROD04306,3,2515,7545
ITEM025319,ORD10158,PROD01274,2,2324,4648
ITEM025320,ORD10158,PROD03393,3,1800,5400
ITEM025321,ORD10158,PROD02629,1,2066,2066
ITEM025322,ORD10159,PROD00940,2,1741,3482
ITEM025323,ORD10159,PROD04332,2,2442,4884
ITEM025324,ORD10160,PROD00716,2,1165,2330
ITEM025325,ORD10161,PROD01463,3,1447,4341
ITEM025326,ORD10161,PROD03949,1,1961,1961
ITEM025327,ORD10162,PROD02194,3,425,1275
ITEM025328,ORD10162,PROD03183,3,1844,5532
ITEM025329,ORD10162,PROD00100,3,757,2271
ITEM025330,ORD10162,PROD03532,1,596,596
ITEM025331,ORD10163,PROD04657,3,620,1860
ITEM025332,ORD10163,PROD02245,3,825,2475
ITEM025333,ORD10163,PROD00546,3,2197,6591
ITEM025334,ORD10163,PROD02058,2,643,1286
ITEM025335,ORD10164,PROD02904,2,2771,5542
ITEM025336,ORD10165,PROD03589,1,763,763
ITEM025337,ORD10165,PROD00585,2,2008,4016
ITEM025338,ORD10166,PROD02368,2,2122,4244
ITEM025339,ORD10166,PROD00303,1,1249,1249
ITEM025340,ORD10166,PROD04718,3,1090,3270
ITEM025341,ORD10167,PROD01245,3,1514,4542
ITEM025342,ORD10167,PROD00846,2,1244,2488
ITEM025343,ORD10167,PROD00172,2,2296,4592
ITEM025344,ORD10167,PROD00566,3,2129,6387
ITEM025345,ORD10168,PROD00017,2,1442,2884
ITEM025346,ORD10169,PROD03990,2,1976,3952
ITEM025347,ORD10170,PROD02228,2,1283,2566
ITEM025348,ORD10171,PROD01106,1,1604,1604
ITEM025349,ORD10171,PROD02437,3,2817,8451
ITEM025350,ORD10171,PROD00808,3,2341,7023
ITEM025351,ORD10172,PROD04866,3,634,1902
ITEM025352,ORD10172,PROD02583,2,2243,4486
ITEM025353,ORD10173,PROD01195,3,1887,5661
ITEM025354,ORD10173,PROD04021,3,428,1284
ITEM025355,ORD10173,PROD02261,2,741,1482
ITEM025356,ORD10174,PROD00313,1,2580,2580
ITEM025357,ORD10174,PROD02347,2,495,990
ITEM025358,ORD10174,PROD04392,3,2642,7926
ITEM025359,ORD10174,PROD01760,3,2948,8844
ITEM025360,ORD10175,PROD03670,1,2531,2531
ITEM025361,ORD10175,PROD00360,3,1642,4926
ITEM025362,ORD10175,PROD01523,1,1763,1763
ITEM025363,ORD10176,PROD03940,1,459,459
ITEM025364,ORD10177,PROD04337,2,1112,2224
ITEM025365,ORD10177,PROD00076,1,2681,2681
ITEM025366,ORD10177,PROD01582,3,1613,4839
ITEM025367,ORD10178,PROD00356,2,790,1580
ITEM025368,ORD10179,PROD01490,2,1775,3550
ITEM025369,ORD10180,PROD04025,1,3038,3038
ITEM025370,ORD10180,PROD02722,2,2708,5416
ITEM025371,ORD10180,PROD03658,3,1158,3474
ITEM025372,ORD10180,PROD04772,1,2633,2633
ITEM025373,ORD10181,PROD04729,3,818,2454
ITEM025374,ORD10181,PROD04980,3,2448,7344
ITEM025375,ORD10182,PROD00116,2,2380,4760
ITEM025376,ORD10182,PROD02745,1,1814,1814
ITEM025377,ORD10183,PROD02134,1,1071,1071
ITEM025378,ORD10183,PROD00103,2,538,1076
ITEM025379,ORD10183,PROD02008,1,2310,2310
ITEM025380,ORD10184,PROD04224,3,1733,5199
ITEM025381,ORD10184,PROD02772,2,1039,2078
ITEM025382,ORD10184,PROD01776,1,2392,2392
ITEM025383,ORD10185,PROD00201,3,2518,7554
ITEM025384,ORD10185,PROD01155,2,2850,5700
ITEM025385,ORD10185,PROD04945,1,1679,1679
ITEM025386,ORD10185,PROD00024,2,1372,2744
ITEM025387,ORD10186,PROD03599,2,1699,3398
ITEM025388,ORD10186,PROD00310,3,2630,7890
ITEM025389,ORD10186,PROD01476,1,792,792
ITEM025390,ORD10187,PROD00186,1,2132,2132
ITEM025391,ORD10187,PROD02903,1,2154,2154
ITEM025392,ORD10187,PROD01408,2,1440,2880
ITEM025393,ORD10188,PROD03931,2,1922,3844
ITEM025394,ORD10189,PROD01567,1,739,739
ITEM025395,ORD10189,PROD00735,2,516,1032
ITEM025396,ORD10190,PROD03683,3,437,1311
ITEM025397,ORD10190,PROD01231,1,1730,1730
ITEM025398,ORD10191,PROD03075,2,1065,2130
ITEM025399,ORD10192,PROD03707,1,2327,2327
ITEM025400,ORD10192,PROD00878,2,1374,2748
ITEM025401,ORD10193,PROD00398,2,977,1954
ITEM025402,ORD10193,PROD01326,3,840,2520
ITEM025403,ORD10193,PROD01881,1,609,609
ITEM025404,ORD10194,PROD04118,1,1899,1899
ITEM025405,ORD10194,PROD03461,1,646,646
ITEM025406,ORD10194,PROD03876,3,2002,6006
ITEM025407,ORD10195,PROD04930,3,1786,5358
ITEM025408,ORD10195,PROD00464,3,2030,6090
ITEM025409,ORD10195,PROD04631,1,3068,3068
ITEM025410,ORD10195,PROD01900,1,878,878
ITEM025411,ORD10196,PROD01380,2,2238,4476
ITEM025412,ORD10196,PROD00558,3,1284,3852
ITEM025413,ORD10196,PROD00301,1,1753,1753
ITEM025414,ORD10196,PROD04062,2,1964,3928
ITEM025415,ORD10197,PROD03717,2,1033,2066
ITEM025416,ORD10198,PROD03522,2,1064,2128
ITEM025417,ORD10198,PROD04362,3,902,2706
ITEM025418,ORD10198,PROD03483,3,1492,4476
ITEM025419,ORD10199,PROD02134,3,1071,3213
ITEM025420,ORD10199,PROD02238,1,587,587
ITEM025421,ORD10199,PROD02957,3,1917,5751
ITEM025422,ORD10200,PROD02903,3,2154,6462
ITEM025423,ORD10200,PROD04019,3,878,2634
ITEM025424,ORD10200,PROD02772,3,1039,3117
ITEM025425,ORD10201,PROD04444,2,1557,3114
ITEM025426,ORD10201,PROD03618,3,1995,5985
ITEM025427,ORD10201,PROD04359,3,898,2694
ITEM025428,ORD10201,PROD04857,2,1760,3520
ITEM025429,ORD10202,PROD01824,3,2339,7017
ITEM025430,ORD10202,PROD00463,1,730,730
ITEM025431,ORD10202,PROD04062,1,1964,1964
ITEM025432,ORD10202,PROD02600,2,1897,3794
ITEM025433,ORD10203,PROD02180,2,2793,5586
ITEM025434,ORD10203,PROD01037,2,894,1788
ITEM025435,ORD10203,PROD02522,3,2121,6363
ITEM025436,ORD10203,PROD02269,3,2750,8250
ITEM025437,ORD10204,PROD03225,2,1702,3404
ITEM025438,ORD10204,PROD04491,3,1850,5550
ITEM025439,ORD10204,PROD00103,2,538,1076
ITEM025440,ORD10205,PROD02660,3,456,1368
ITEM025441,ORD10205,PROD04657,3,620,1860
ITEM025442,ORD10205,PROD02993,1,1990,1990
ITEM025443,ORD10205,PROD01203,3,1651,4953
ITEM025444,ORD10206,PROD03405,1,1498,1498
ITEM025445,ORD10206,PROD02887,1,2445,2445
ITEM025446,ORD10207,PROD03260,2,1643,3286
ITEM025447,ORD10208,PROD01498,3,1651,4953
ITEM025448,ORD10208,PROD04742,3,635,1905
ITEM025449,ORD10209,PROD00244,1,1590,1590
ITEM025450,ORD10209,PROD00456,1,2206,2206
ITEM025451,ORD10209,PROD00375,1,1967,1967
ITEM025452,ORD10210,PROD00413,3,2142,6426
ITEM025453,ORD10210,PROD04334,1,1756,1756
ITEM025454,ORD10210,PROD02739,2,717,1434
ITEM025455,ORD10211,PROD00703,1,1819,1819
ITEM025456,ORD10211,PROD03375,3,2367,7101
ITEM025457,ORD10212,PROD01538,3,1335,4005
ITEM025458,ORD10213,PROD04086,3,1820,5460
ITEM025459,ORD10213,PROD00808,2,2341,4682
ITEM025460,ORD10213,PROD01427,1,974,974
ITEM025461,ORD10214,PROD00299,3,459,1377
ITEM025462,ORD10214,PROD01765,1,1322,1322
ITEM025463,ORD10215,PROD03748,2,1011,2022
ITEM025464,ORD10215,PROD04717,3,689,2067
ITEM025465,ORD10215,PROD00203,1,3102,3102
ITEM025466,ORD10216,PROD03003,3,1899,5697
ITEM025467,ORD10217,PROD03565,3,2706,8118
ITEM025468,ORD10217,PROD00786,1,2553,2553
ITEM025469,ORD10217,PROD03760,3,1694,5082
ITEM025470,ORD10218,PROD01880,3,1790,5370
ITEM025471,ORD10218,PROD03841,1,2337,2337
ITEM025472,ORD10219,PROD00160,2,1161,2322
ITEM025473,ORD10219,PROD02522,2,2121,4242
ITEM025474,ORD10220,PROD02792,1,1558,1558
ITEM025475,ORD10220,PROD02483,2,2133,4266
ITEM025476,ORD10220,PROD04417,1,1398,1398
ITEM025477,ORD10221,PROD02963,3,1120,3360
ITEM025478,ORD10221,PROD02618,2,1928,3856
ITEM025479,ORD10222,PROD01219,2,852,1704
ITEM025480,ORD10223,PROD01848,3,1577,4731
ITEM025481,ORD10224,PROD01069,2,1336,2672
ITEM025482,ORD10225,PROD02051,2,888,1776
ITEM025483,ORD10226,PROD02027,3,2437,7311
ITEM025484,ORD10226,PROD01885,3,1273,3819
ITEM025485,ORD10226,PROD03520,2,1195,2390
ITEM025486,ORD10226,PROD04605,1,2687,2687
ITEM025487,ORD10227,PROD00094,1,732,732
ITEM025488,ORD10227,PROD00064,2,1101,2202
ITEM025489,ORD10227,PROD01461,1,1950,1950
ITEM025490,ORD10228,PROD00204,1,2256,2256
ITEM025491,ORD10228,PROD01250,3,2157,6471
ITEM025492,ORD10229,PROD04624,1,1024,1024
ITEM025493,ORD10229,PROD04210,3,502,1506
ITEM025494,ORD10229,PROD03292,3,2178,6534
ITEM025495,ORD10230,PROD02925,1,2904,2904
ITEM025496,ORD10230,PROD02609,3,1207,3621
ITEM025497,ORD10231,PROD00857,2,727,1454
ITEM025498,ORD10231,PROD02794,3,1455,4365
ITEM025499,ORD10232,PROD00723,2,1416,2832
ITEM025500,ORD10233,PROD01459,3,1709,5127
ITEM025501,ORD10233,PROD00039,3,780,2340
ITEM025502,ORD10234,PROD03259,3,1628,4884
ITEM025503,ORD10234,PROD02164,2,2199,4398
ITEM025504,ORD10234,PROD04574,2,1353,2706
ITEM025505,ORD10235,PROD04144,2,533,1066
ITEM025506,ORD10235,PROD01827,2,1316,2632
ITEM025507,ORD10235,PROD00972,1,1347,1347
ITEM025508,ORD10235,PROD03044,1,2473,2473
ITEM025509,ORD10236,PROD03695,1,1136,1136
ITEM025510,ORD10236,PROD01770,3,1624,4872
ITEM025511,ORD10237,PROD01989,1,2269,2269
ITEM025512,ORD10238,PROD01424,3,2178,6534
ITEM025513,ORD10238,PROD00656,2,528,1056
ITEM025514,ORD10238,PROD02734,2,563,1126
ITEM025515,ORD10239,PROD04852,1,1055,1055
ITEM025516,ORD10239,PROD04710,3,2171,6513
ITEM025517,ORD10239,PROD03102,3,2252,6756
ITEM025518,ORD10240,PROD01149,2,2909,5818
ITEM025519,ORD10240,PROD01266,1,2032,2032
ITEM025520,ORD10240,PROD03904,3,1021,3063
ITEM025521,ORD10240,PROD04185,1,1217,1217
ITEM025522,ORD10241,PROD03704,1,1648,1648
ITEM025523,ORD10241,PROD03248,1,2196,2196
ITEM025524,ORD10242,PROD01668,3,2553,7659
ITEM025525,ORD10242,PROD02149,3,2699,8097
ITEM025526,ORD10242,PROD01994,3,960,2880
ITEM025527,ORD10242,PROD04789,1,2138,2138
ITEM025528,ORD10243,PROD04268,3,1210,3630
ITEM025529,ORD10243,PROD03632,2,1697,3394
ITEM025530,ORD10244,PROD02923,3,2216,6648
ITEM025531,ORD10245,PROD04479,2,2088,4176
ITEM025532,ORD10245,PROD02574,1,1328,1328
ITEM025533,ORD10246,PROD02554,3,2886,8658
ITEM025534,ORD10246,PROD03278,1,1984,1984
ITEM025535,ORD10247,PROD03070,2,1402,2804
ITEM025536,ORD10247,PROD04754,1,1639,1639
ITEM025537,ORD10248,PROD03761,3,1161,3483
ITEM025538,ORD10248,PROD01290,3,2711,8133
ITEM025539,ORD10248,PROD02223,1,1470,1470
ITEM025540,ORD10249,PROD02931,1,540,540
ITEM025541,ORD10249,PROD04122,2,1526,3052
ITEM025542,ORD10249,PROD00916,2,1640,3280
ITEM025543,ORD10249,PROD02779,2,3017,6034
ITEM025544,ORD10250,PROD03429,2,2246,4492
ITEM025545,ORD10251,PROD04184,3,786,2358
ITEM025546,ORD10251,PROD00353,2,711,1422
ITEM025547,ORD10251,PROD03329,1,2583,2583
ITEM025548,ORD10251,PROD03408,1,2318,2318
ITEM025549,ORD10252,PROD02438,3,634,1902
ITEM025550,ORD10252,PROD04482,2,1371,2742
ITEM025551,ORD10253,PROD00149,1,1828,1828
ITEM025552,ORD10253,PROD01397,2,2610,5220
ITEM025553,ORD10253,PROD01135,3,2449,7347
ITEM025554,ORD10253,PROD04431,1,2313,2313
ITEM025555,ORD10254,PROD01529,3,468,1404
ITEM025556,ORD10255,PROD04496,1,2542,2542
ITEM025557,ORD10255,PROD00589,1,2195,2195
ITEM025558,ORD10255,PROD02079,3,1964,5892
ITEM025559,ORD10256,PROD04782,3,2344,7032
ITEM025560,ORD10256,PROD04859,2,1421,2842
ITEM025561,ORD10257,PROD03424,2,1720,3440
ITEM025562,ORD10257,PROD00364,3,2947,8841
ITEM025563,ORD10257,PROD02729,3,2408,7224
ITEM025564,ORD10257,PROD03287,2,2337,4674
ITEM025565,ORD10258,PROD04151,3,2142,6426
ITEM025566,ORD10258,PROD02737,1,594,594
ITEM025567,ORD10258,PROD04838,1,1000,1000
ITEM025568,ORD10259,PROD00170,1,610,610
ITEM025569,ORD10259,PROD00031,1,1929,1929
ITEM025570,ORD10259,PROD01756,1,2573,2573
ITEM025571,ORD10260,PROD00015,1,653,653
ITEM025572,ORD10260,PROD00784,3,2377,7131
ITEM025573,ORD10260,PROD01628,3,772,2316
ITEM025574,ORD10260,PROD04357,3,1245,3735
ITEM025575,ORD10261,PROD04095,2,1715,3430
ITEM025576,ORD10262,PROD00679,2,1828,3656
ITEM025577,ORD10263,PROD04596,3,2841,8523
ITEM025578,ORD10264,PROD02984,1,723,723
ITEM025579,ORD10265,PROD02090,3,621,1863
ITEM025580,ORD10266,PROD04156,2,1049,2098
ITEM025581,ORD10266,PROD00543,2,2481,4962
ITEM025582,ORD10266,PROD03118,1,1180,1180
ITEM025583,ORD10266,PROD04005,2,627,1254
ITEM025584,ORD10267,PROD03555,3,1487,4461
ITEM025585,ORD10268,PROD00340,1,2094,2094
ITEM025586,ORD10269,PROD02723,3,1007,3021
ITEM025587,ORD10269,PROD04428,1,2304,2304
ITEM025588,ORD10269,PROD04499,3,1690,5070
ITEM025589,ORD10270,PROD02652,3,1471,4413
ITEM025590,ORD10271,PROD01158,3,2481,7443
ITEM025591,ORD10271,PROD04794,3,2660,7980
ITEM025592,ORD10272,PROD01971,2,2316,4632
ITEM025593,ORD10273,PROD04174,1,1259,1259
ITEM025594,ORD10273,PROD00666,2,1089,2178
ITEM025595,ORD10273,PROD04634,2,3150,6300
ITEM025596,ORD10274,PROD00378,3,2646,7938
ITEM025597,ORD10274,PROD03293,2,2155,4310
ITEM025598,ORD10274,PROD00906,1,514,514
ITEM025599,ORD10275,PROD04623,3,1128,3384
ITEM025600,ORD10276,PROD03552,3,669,2007
ITEM025601,ORD10276,PROD01436,2,2945,5890
ITEM025602,ORD10276,PROD02455,2,2552,5104
ITEM025603,ORD10276,PROD00936,3,1888,5664
ITEM025604,ORD10277,PROD04386,3,2787,8361
ITEM025605,ORD10277,PROD01216,3,1723,5169
ITEM025606,ORD10277,PROD01361,1,1262,1262
ITEM025607,ORD10278,PROD04886,2,1151,2302
ITEM025608,ORD10278,PROD03277,2,2226,4452
ITEM025609,ORD10279,PROD02079,2,1964,3928
ITEM025610,ORD10279,PROD03228,2,2602,5204
ITEM025611,ORD10279,PROD03586,3,2475,7425
ITEM025612,ORD10279,PROD01518,1,970,970
ITEM025613,ORD10280,PROD02793,2,1970,3940
ITEM025614,ORD10280,PROD01530,3,731,2193
ITEM025615,ORD10281,PROD03760,3,1694,5082
ITEM025616,ORD10281,PROD01212,1,1980,1980
ITEM025617,ORD10281,PROD02941,3,416,1248
ITEM025618,ORD10281,PROD03114,3,945,2835
ITEM025619,ORD10282,PROD00010,3,2455,7365
ITEM025620,ORD10282,PROD02994,2,1361,2722
ITEM025621,ORD10283,PROD01466,1,1194,1194
ITEM025622,ORD10283,PROD04474,2,912,1824
ITEM025623,ORD10284,PROD02734,3,563,1689
ITEM025624,ORD10285,PROD03963,2,1323,2646
ITEM025625,ORD10286,PROD00369,2,2765,5530
ITEM025626,ORD10286,PROD01694,1,1051,1051
ITEM025627,ORD10286,PROD00803,2,2617,5234
ITEM025628,ORD10286,PROD01546,3,1564,4692
ITEM025629,ORD10287,PROD03912,2,613,1226
ITEM025630,ORD10287,PROD03660,2,1793,3586
ITEM025631,ORD10287,PROD00411,3,2247,6741
ITEM025632,ORD10287,PROD01036,1,1342,1342
ITEM025633,ORD10288,PROD00636,1,1961,1961
ITEM025634,ORD10288,PROD04824,3,1332,3996
ITEM025635,ORD10288,PROD01518,1,970,970
ITEM025636,ORD10288,PROD03061,1,2224,2224
ITEM025637,ORD10289,PROD04262,2,2892,5784
ITEM025638,ORD10289,PROD00494,3,1178,3534
ITEM025639,ORD10289,PROD03903,2,3116,6232
ITEM025640,ORD10290,PROD00349,2,1742,3484
ITEM025641,ORD10290,PROD00285,1,1278,1278
ITEM025642,ORD10290,PROD02950,1,1865,1865
ITEM025643,ORD10291,PROD00166,1,823,823
ITEM025644,ORD10291,PROD01116,2,1940,3880
ITEM025645,ORD10292,PROD04750,2,954,1908
ITEM025646,ORD10293,PROD03401,3,463,1389
ITEM025647,ORD10294,PROD03313,1,1945,1945
ITEM025648,ORD10295,PROD01726,1,625,625
ITEM025649,ORD10295,PROD01258,2,454,908
ITEM025650,ORD10295,PROD03917,2,802,1604
ITEM025651,ORD10295,PROD01693,2,2646,5292
ITEM025652,ORD10296,PROD03456,1,2330,2330
ITEM025653,ORD10296,PROD02456,2,2346,4692
ITEM025654,ORD10296,PROD03952,3,2607,7821
ITEM025655,ORD10296,PROD04672,2,2621,5242
ITEM025656,ORD10297,PROD01242,3,635,1905
ITEM025657,ORD10297,PROD02187,2,2870,5740
ITEM025658,ORD10297,PROD02699,2,2519,5038
ITEM025659,ORD10297,PROD04494,3,1751,5253
ITEM025660,ORD10298,PROD00584,3,2055,6165
ITEM025661,ORD10298,PROD01348,1,1943,1943
ITEM025662,ORD10299,PROD00688,1,2116,2116
ITEM025663,ORD10299,PROD03529,1,884,884
ITEM025664,ORD10299,PROD02788,2,2397,4794
ITEM025665,ORD10300,PROD04698,3,2774,8322
ITEM025666,ORD10300,PROD04548,3,420,1260
ITEM025667,ORD10301,PROD00345,1,2269,2269
ITEM025668,ORD10301,PROD02546,1,894,894
ITEM025669,ORD10302,PROD00824,2,1384,2768
ITEM025670,ORD10303,PROD02668,3,2307,6921
ITEM025671,ORD10303,PROD03409,1,629,629
ITEM025672,ORD10303,PROD00492,2,729,1458
ITEM025673,ORD10304,PROD01057,1,1098,1098
ITEM025674,ORD10304,PROD01428,2,1531,3062
ITEM025675,ORD10304,PROD02861,2,622,1244
ITEM025676,ORD10305,PROD01857,2,1428,2856
ITEM025677,ORD10306,PROD02362,3,1291,3873
ITEM025678,ORD10306,PROD01691,2,1330,2660
ITEM025679,ORD10307,PROD04009,2,829,1658
ITEM025680,ORD10307,PROD00575,1,1680,1680
ITEM025681,ORD10307,PROD03149,1,1180,1180
ITEM025682,ORD10307,PROD03815,2,2007,4014
ITEM025683,ORD10308,PROD04198,1,1480,1480
ITEM025684,ORD10308,PROD03029,2,1860,3720
ITEM025685,ORD10309,PROD02713,1,736,736
ITEM025686,ORD10309,PROD03614,2,884,1768
ITEM025687,ORD10310,PROD03465,1,1539,1539
ITEM025688,ORD10311,PROD04621,1,1397,1397
ITEM025689,ORD10311,PROD04568,1,960,960
ITEM025690,ORD10311,PROD04847,3,1848,5544
ITEM025691,ORD10312,PROD02861,2,622,1244
ITEM025692,ORD10313,PROD03976,3,1290,3870
ITEM025693,ORD10313,PROD04431,1,2313,2313
ITEM025694,ORD10313,PROD02628,2,2513,5026
ITEM025695,ORD10313,PROD04712,2,2422,4844
ITEM025696,ORD10314,PROD02481,1,2097,2097
ITEM025697,ORD10315,PROD01943,3,2370,7110
ITEM025698,ORD10316,PROD02768,3,1155,3465
ITEM025699,ORD10316,PROD01770,3,1624,4872
ITEM025700,ORD10316,PROD02436,1,2510,2510
ITEM025701,ORD10316,PROD01555,2,2013,4026
ITEM025702,ORD10317,PROD03364,1,1589,1589
ITEM025703,ORD10317,PROD03060,2,1485,2970
ITEM025704,ORD10317,PROD01910,1,640,640
ITEM025705,ORD10317,PROD02313,2,2150,4300
ITEM025706,ORD10318,PROD04867,3,2376,7128
ITEM025707,ORD10318,PROD04908,1,2278,2278
ITEM025708,ORD10319,PROD04639,3,2210,6630
